측정소명,년/월/일,회차,수심(m),수온(℃),DO(㎎/L),BOD(㎎/L),COD(㎎/L),클로로필 a(㎎/㎥),TN(㎎/L),TP(㎎/L),TOC(㎎/L),수소이온농도,페놀류(㎎/L),전기전도도(μS/㎝),총대장균군수(총대장균군수/100ml),카드뮴(㎎/L),시안(㎎/L),납(㎎/L),6가크롬(㎎/L),비소(㎎/L),수은(㎎/L),구리(㎎/L),아연(㎎/L),크롬(㎎/L),니켈(㎎/L),바륨(㎎/L),셀레늄(㎎/L),용존총질소(㎎/L),암모니아성 질소(㎎/L),질산성 질소(㎎/L),용존총인(㎎/L),인산염인(㎎/L),SS(㎎/L),헥사클로로벤젠 (㎍/L),분원성대장균군수,불소(㎎/L),색도(㎎/L),노말헥산추출물질(㎎/L),용해성망간(㎎/L),용해성철(㎎/L),음이온계면활성제(㎎/L),테트라클로로에틸렌(㎎/L),테트라클로로에틸렌(㎎/L).1,사염화탄소,1.2-디클로로에탄(㎎/L),디클로로메탄(㎎/L),벤젠(㎎/L),폴리크로리네이티트비페닐(㎎/L),유기인(㎎/L),안티몬 (㎎/L),클로로포름 (㎎/L),디에틸헥실프탈레이트 (㎎/L),1.4-다이옥세인 (㎎/L),투명도(m),유량(㎥/s),포름알데히드(㎎/L)
승촌보,2018-08-20,3회차,,29.8,10.2,7.1,13.5,85.3,5.997999999999999,0.124,8.8,8.4,0.000,455,1900,,,,,,,,,,,,,5.74,2.8939999999999997,1.662,0.063,0.026000000000000002,12.2,,410,,,,,,,,,,,,,,,,,,,,7.245,
죽산보,2018-08-20,3회차,,30.0,9.8,3.6,11.5,137.3,2.969,0.166,5.5,8.1,정량한계미만,304,600,,,,,,,,,,,,,2.783,1.0390000000000001,0.82,0.084,0.06,30.4,,300,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-08-28,4회차,,24.3,6.7,3.3,9.6,5.6,1.8780000000000001,0.215,6.6,6.9,0.000,116,57000,,,,,,,,,,,,,1.864,0.371,1.3880000000000001,0.125,0.08199999999999999,48.1,,30000,,,,,,,,,,,,,,,,,,,,217.329,
죽산보,2018-08-28,4회차,,24.4,6.5,2.0,9.2,8.5,2.305,0.18899999999999997,4.4,7.2,정량한계미만,102,13400,,,,,,,,,,,,,2.235,0.321,1.354,0.122,0.113,57.6,,8000,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-09-03,1회차,,25.8,5.1,3.0,6.0,2.6,3.338,0.24,5.5,7.1,0.000,228,57000,,,,,,,,,,,,,3.063,1.545,1.2770000000000001,0.155,0.136,10.3,0.0,26000,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,28.951999999999998,0.0
죽산보,2018-09-03,1회차,,25.2,7.0,1.0,5.6,5.2,2.228,0.135,3.4,6.7,정량한계미만,128,6000,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,2.181,0.341,1.306,0.12,0.10800000000000001,9.6,,4200,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2018-09-10,2회차,,24.8,5.2,3.6,7.7,15.7,5.606,0.19399999999999998,6.0,7.1,0.000,307,180000,0.00001,0.00,0.00005,0.000,0.00091,0.0000000,,,,,,,5.316,3.313,1.449,0.171,0.138,6.8,,91000,,,,,,0.00,,,,,,,,,0.0002,,,,,14.625,
죽산보,2018-09-10,2회차,,24.1,9.1,2.6,5.7,48.5,2.958,0.12,3.1,7.2,정량한계미만,183,9000,,,,,,,,,,,,,2.884,0.465,1.6740000000000002,0.07400000000000001,0.06,11.2,,6300,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-09-17,3회차,,25.1,7.2,6.0,9.9,54.3,4.811,0.214,7.7,7.4,0.000,317,150000,,,,,,,,,,,,,4.574,3.057,0.958,0.142,0.136,13.6,,110000,,,,,,,,,,,,,,,,,,,,15.825999999999999,
죽산보,2018-09-17,3회차,,26.0,13.7,5.3,12.9,210.6,3.364,0.215,3.9,8.5,정량한계미만,248,2600,,,,,,,,,,,,,2.795,0.429,1.449,0.057,0.017,20.8,,800,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-09-27,4회차,,22.3,10.0,6.4,11.3,41.4,5.747999999999999,0.11,7.4,7.6,0.000,324,16000,,,,,,,,,,,,,5.138999999999999,2.15,1.91,0.037000000000000005,0.022000000000000002,10.4,,4500,,,,,,,,,,,,,,,,,,,,11.305,
승촌보,2018-10-01,1회차,,21.2,10.2,7.0,9.8,72.8,4.237,0.092,8.5,7.2,0.000,356,11000,0.00001,0.00,0.00003,0.000,0.00089,0.0000007,,,,,,,4.223,2.362,1.8159999999999998,0.077,0.026000000000000002,9.7,,3100,,,,,,0.00,,,,,,,,,0.0002,,,,,10.083,
죽산보,2018-10-01,1회차,,22.4,10.8,4.7,9.0,161.8,3.915,0.08900000000000001,5.0,8.0,정량한계미만,306,2800,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,3.6889999999999996,0.41,2.166,0.052000000000000005,0.11599999999999999,25.2,,1800,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2018-10-08,2회차,,19.7,6.3,4.2,8.8,6.2,3.4019999999999997,0.32299999999999995,7.5,7.1,0.000,194,120000,,,,,,,,,,,,,3.3819999999999997,1.72,1.4340000000000002,0.265,0.255,14.9,,40000,,,,,,,,,,,,,,,,,,,,27.903000000000002,
죽산보,2018-10-08,2회차,,19.4,10.2,2.1,6.3,9.0,2.082,0.157,4.1,7.0,정량한계미만,172,8800,,,,,,,,,,,,,2.065,0.28300000000000003,1.253,0.122,0.126,18.8,,2700,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-10-15,3회차,,18.1,8.8,3.8,7.1,27.3,5.3420000000000005,0.096,6.0,7.4,0.000,331,2700,,,,,,,,,,,,,5.296,2.109,2.6189999999999998,0.037000000000000005,0.034,8.4,,2100,,,,,,,,,,,,,,,,,,,,12.325999999999999,
죽산보,2018-10-15,3회차,,17.4,14.9,4.3,6.4,154.7,3.7769999999999997,0.128,5.2,8.3,정량한계미만,213,14400,,,,,,,,,,,,,3.359,0.342,2.1790000000000003,0.032,0.005,19.2,,9200,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-10-22,4회차,,17.1,9.5,4.1,7.1,26.3,5.273,0.138,6.9,7.5,0.000,382,3400,,,,,,,,,,,,,5.143,2.2680000000000002,2.6210000000000004,0.032,0.015,7.8,,1100,,,,,,,,,,,,,,,,,,,,5.575,
죽산보,2018-10-22,4회차,,17.2,18.2,2.7,6.7,58.9,3.989,0.053,3.7,8.2,정량한계미만,367,500,,,,,,,,,,,,,3.931,0.29600000000000004,2.707,0.022000000000000002,0.003,8.8,,400,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-10-29,5회차,,16.0,8.5,5.2,6.8,36.2,6.457999999999999,0.141,8.3,7.4,0.000,418,11000,,,,,,,,,,,,,6.143,3.5269999999999997,2.11,0.045,0.018000000000000002,6.8,,3600,,,,,,,,,,,,,,,,,,,,8.431000000000001,
죽산보,2018-10-29,5회차,,16.4,14.9,4.8,7.8,107.5,5.254,0.087,4.3,7.9,정량한계미만,424,2000,,,,,,,,,,,,,5.152,0.736,2.8560000000000003,0.034,0.005,22.0,,1000,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-11-05,1회차,,14.6,9.7,4.2,7.6,31.8,5.767,0.155,7.6,7.8,0.000,431,6600,0.00001,0.00,0.00004,0.000,0.00072,0.0000011,,,,,,,4.581,2.155,1.9,0.027000000000000003,0.019,5.4,,580,,,,,,0.00,,,,,,,,,0.0002,,,,,6.875,
죽산보,2018-11-05,1회차,,16.1,14.3,5.0,9.5,107.7,3.616,0.11199999999999999,5.3,7.9,정량한계미만,417,1350,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,3.383,0.505,2.483,0.026000000000000002,0.0,27.2,,333,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2018-11-12,2회차,,15.1,6.0,5.9,10.9,36.9,5.008,0.39399999999999996,9.5,7.5,0.000,380,120000,,,,,,,,,,,,,4.613,2.6889999999999996,1.495,0.182,0.17300000000000001,13.4,,80000,,,,,,,,,,,,,,,,,,,,11.748,
죽산보,2018-11-12,2회차,,15.5,9.5,2.0,5.9,26.5,3.447,0.12300000000000001,3.4,7.4,정량한계미만,303,4300,,,,,,,,,,,,,3.403,1.291,1.459,0.078,0.059000000000000004,10.0,,1540,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-11-19,3회차,,12.8,11.6,5.1,10.0,73.2,5.872999999999999,0.154,8.4,7.9,0.000,423,8100,,,,,,,,,,,,,5.321000000000001,2.4290000000000003,2.6510000000000002,0.075,0.046,11.3,,1700,,,,,,,,,,,,,,,,,,,,7.934,
죽산보,2018-11-19,3회차,,13.4,14.0,3.3,5.6,55.9,2.26,0.091,3.8,7.9,정량한계미만,277,4500,,,,,,,,,,,,,2.1790000000000003,0.18100000000000002,1.351,0.039,0.0,10.8,,147,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-11-26,4회차,,11.1,11.5,5.3,10.2,85.5,6.104,0.134,8.9,7.8,0.000,424,30000,,,,,,,,,,,,,5.986000000000001,2.68,2.6239999999999997,0.042,0.027000000000000003,12.1,,7300,,,,,,,,,,,,,,,,,,,,7.336,
죽산보,2018-11-26,4회차,,12.8,13.1,4.2,6.9,34.4,3.093,0.063,4.5,7.8,정량한계미만,277,1700,,,,,,,,,,,,,2.905,0.9259999999999999,1.187,0.049,0.015,15.2,,265,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-12-03,1회차,,12.0,12.1,4.1,8.7,77.5,6.814,0.115,8.2,8.0,0.000,475,23000,0.00001,0.00,0.00008,0.001,0.00069,0.0000000,,,,,,,6.785,2.495,3.5260000000000002,0.038,0.026000000000000002,10.9,,12000,,,,,,0.00,,,,,,,,,0.0002,,,,,17.461,
죽산보,2018-12-03,1회차,,13.4,13.1,3.6,8.6,71.7,3.71,0.07,4.5,7.9,정량한계미만,300,7400,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,3.71,0.775,1.234,0.037000000000000005,0.012,34.8,,1240,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2018-12-10,2회차,,6.0,11.2,4.2,8.7,74.0,6.077999999999999,0.231,8.7,7.9,0.000,442,41000,,,,,,,,,,,,,5.716,2.681,2.5639999999999996,0.095,0.067,9.3,,2500,,,,,,,,,,,,,,,,,,,,11.589,
죽산보,2018-12-10,2회차,,5.3,8.1,6.2,9.0,126.3,4.413,0.18,4.6,7.3,정량한계미만,384,1400,,,,,,,,,,,,,3.1289999999999996,1.21,1.794,0.051,0.018000000000000002,17.2,,380,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-12-17,3회차,,6.7,12.3,3.8,8.1,45.8,7.1339999999999995,0.113,7.8,7.9,0.000,479,1800,,,,,,,,,,,,,6.547000000000001,2.61,3.4819999999999998,0.035,0.022000000000000002,8.2,,90,,,,,,,,,,,,,,,,,,,,14.4,
죽산보,2018-12-17,3회차,,7.9,6.1,2.5,3.7,23.4,2.35,0.046,2.4,7.6,정량한계미만,290,12000,,,,,,,,,,,,,2.249,0.392,1.3,0.023,0.01,4.0,,267,,,,,,,,,,,,,,,,,,,,,
승촌보,2018-12-24,4회차,,8.9,11.1,3.7,7.9,51.3,6.647,0.099,7.6,7.8,0.000,468,2100,,,,,,,,,,,,,6.532,2.436,3.375,0.040999999999999995,0.035,9.6,,170,,,,,,,,,,,,,,,,,,,,7.5360000000000005,
죽산보,2018-12-24,4회차,,6.6,8.9,3.8,6.2,94.3,6.099,0.059000000000000004,4.2,7.9,정량한계미만,394,1000,,,,,,,,,,,,,5.546,1.51,3.3989999999999996,0.039,0.0,16.0,,208,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-01-07,1회차,,6.0,12.5,5.4,8.5,31.4,9.091000000000001,0.165,8.5,8.2,0.000,473,400,,,,,,,,,,,,,8.211,3.55,3.964,0.071,0.027999999999999997,7.3,,30,,,,,,,,,,,,,,,,,,,,6.029,
죽산보,2019-01-07,1회차,,5.6,15.0,3.6,6.8,34.6,7.3839999999999995,0.087,4.0,7.3,정량한계미만,437,180,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,7.289,2.404,3.866,0.036000000000000004,0.012,13.2,,10,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2019-01-14,2회차,,7.6,12.1,3.5,7.4,44.7,9.184,0.171,8.0,7.5,0.000,475,220,0.00003,0.00,0.00012,0.000,0.00071,0.0000000,,,,,,,8.615,3.591,3.6860000000000004,0.09300000000000001,0.037000000000000005,10.1,,26,,,,,,0.00,,,,,,,,,0.0002,,,,,6.814,
죽산보,2019-01-14,2회차,,6.7,14.2,4.0,7.6,85.4,7.345,0.12,4.4,7.1,정량한계미만,453,320,,,,,,,,,,,,,7.079,2.301,4.07,0.053,0.033,14.0,,78,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-01-21,3회차,,6.8,12.1,4.2,8.5,32.4,9.308,0.136,6.7,7.6,0.000,489,300,,,,,,,,,,,,,9.295,4.263999999999999,3.486,0.051,0.025,10.0,,32,,,,,,,,,,,,,,,,,,,,6.606,
죽산보,2019-01-21,3회차,,7.2,14.3,3.6,7.1,53.9,4.334,0.075,4.8,7.7,정량한계미만,406,70,,,,,,,,,,,,,4.243,0.858,2.424,0.033,0.006999999999999999,20.0,,12,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-01-28,4회차,,6.5,13.3,5.5,11.4,59.6,9.21,0.145,8.9,7.8,0.000,503,2000,,,,,,,,,,,,,9.204,4.482,3.545,0.049,0.006999999999999999,13.0,,46,,,,,,,,,,,,,,,,,,,,6.281000000000001,
죽산보,2019-01-28,4회차,,6.7,13.6,8.2,10.9,80.5,7.546,0.124,5.7,8.4,정량한계미만,458,220,,,,,,,,,,,,,7.26,2.324,4.024,0.036000000000000004,0.008,25.6,,56,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-02-07,1회차,,8.1,8.9,6.6,14.2,99.0,5.577000000000001,0.24600000000000002,11.3,7.4,0.000,394,11000,,,,,,,,,,,,,5.529,2.636,2.457,0.057999999999999996,0.033,20.8,,3900,,,,,,,,,,,,,,,,,,,,7.706,
죽산보,2019-02-11,1회차,,4.9,14.2,6.7,11.7,208.0,6.3020000000000005,0.16,7.0,7.7,정량한계미만,400,2100,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,5.584,1.535,2.735,0.037000000000000005,0.006,27.2,,170,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2019-02-11,2회차,,5.9,13.5,6.6,13.6,121.4,9.075,0.151,9.2,8.1,0.000,454,4200,0.00002,0.00,0.00017,0.000,0.00086,0.0000002,,,,,,,7.992000000000001,4.231,3.0069999999999997,0.043,0.019,17.7,,130,,,,,,0.00,,,,,,,,,0.0002,,,,,6.805,
죽산보,2019-02-18,2회차,,4.8,13.1,4.3,9.9,80.3,6.294,0.079,5.0,8.0,정량한계미만,390,200,,,,,,,,,,,,,5.693,2.238,2.444,0.032,0.004,12.4,,7,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-02-18,3회차,,7.0,15.6,5.9,13.5,92.2,8.1,0.19,10.9,7.7,0.000,469,2700,,,,,,,,,,,,,8.085,4.253,3.4330000000000003,0.039,0.009000000000000001,20.3,,80,,,,,,,,,,,,,,,,,,,,6.763,
죽산보,2019-02-25,3회차,,10.1,12.9,6.6,11.6,184.9,6.761,0.183,6.3,7.9,정량한계미만,333,1900,,,,,,,,,,,,,5.912999999999999,1.3419999999999999,2.455,0.045,0.006,23.2,,148,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-02-25,4회차,,9.0,11.6,7.1,14.9,148.2,7.6370000000000005,0.19399999999999998,10.7,8.0,0.000,418,15000,,,,,,,,,,,,,6.807,3.988,2.667,0.051,0.012,17.6,,620,,,,,,,,,,,,,,,,,,,,7.848,
승촌보,2019-03-04,1회차,,12.0,12.8,5.2,10.7,68.1,8.738,0.11199999999999999,8.7,7.6,0.000,472,900,0.00001,0.00,0.00013,0.000,0.00087,0.0000000,,,,,,,8.727,5.474,2.781,0.068,0.012,10.1,0.0,30,,,,,,0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0003,0.0,,0.0,,6.728,0.0
죽산보,2019-03-04,1회차,,10.9,14.2,8.1,9.5,156.4,7.316,0.1,6.5,7.8,정량한계미만,377,760,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,6.822,2.591,2.761,0.033,0.008,25.2,,42,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2019-03-11,2회차,,12.1,8.7,6.0,12.2,76.8,9.937999999999999,0.18100000000000002,9.3,7.5,0.000,487,59000,,,,,,,,,,,,,9.908999999999999,6.386,2.79,0.066,0.013999999999999999,11.5,,6200,,,,,,,,,,,,,,,,,,,,6.155,
죽산보,2019-03-11,2회차,,11.3,11.9,6.7,8.7,32.0,8.08,0.16,5.5,7.5,정량한계미만,361,2400,,,,,,,,,,,,,7.4510000000000005,3.4139999999999997,2.3480000000000003,0.040999999999999995,0.01,22.4,,700,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-03-18,3회차,,12.1,12.1,6.9,14.7,80.5,8.277999999999999,0.26,9.9,7.8,0.000,469,3500,,,,,,,,,,,,,8.243,5.685,2.529,0.079,0.016,14.2,,100,,,,,,,,,,,,,,,,,,,,5.857,
죽산보,2019-03-18,3회차,,10.4,15.4,5.6,9.7,86.2,5.772,0.147,5.3,7.9,정량한계미만,307,360,,,,,,,,,,,,,4.695,2.21,2.252,0.051,0.024,21.6,,128,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-03-25,4회차,,11.8,8.0,5.9,12.4,41.4,6.13,0.223,8.0,8.1,0.000,387,27000,,,,,,,,,,,,,5.922000000000001,3.033,2.491,0.10300000000000001,0.066,12.8,,800,,,,,,,,,,,,,,,,,,,,16.455,
죽산보,2019-03-25,4회차,,11.5,14.4,3.9,10.0,98.2,6.226,0.131,5.2,8.3,정량한계미만,311,1380,,,,,,,,,,,,,6.176,2.555,1.845,0.037000000000000005,0.013000000000000001,69.6,,72,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-04-01,1회차,,12.2,8.6,5.5,11.3,24.1,8.005,0.2,8.9,8.1,0.000,471,6300,0.00000,0.00,0.00004,0.000,0.00098,0.0000000,,,,,,,7.515,3.6180000000000003,3.09,0.09699999999999999,0.024,22.4,,130,,,,,,0.00,,,,,,,,,0.0003,,,,,18.307000000000002,
죽산보,2019-04-01,1회차,,13.5,12.9,5.7,10.0,69.2,6.24,0.159,5.9,7.7,정량한계미만,315,600,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,5.46,1.7830000000000001,1.864,0.063,0.015,12.4,,104,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2019-04-08,2회차,,14.8,7.9,7.2,15.6,26.0,8.106,0.58,11.1,8.2,0.000,380,53000,,,,,,,,,,,,,8.088,5.769,1.339,0.39399999999999996,0.268,21.2,,9500,,,,,,,,,,,,,,,,,,,,13.035,
죽산보,2019-04-08,2회차,,14.8,11.2,4.4,10.8,17.4,6.76,0.107,6.1,7.4,정량한계미만,409,140,,,,,,,,,,,,,6.7410000000000005,3.013,1.903,0.040999999999999995,0.011000000000000001,9.2,,34,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-04-15,3회차,,13.7,11.8,5.8,12.5,84.0,5.834,0.349,8.8,9.0,0.000,374,23000,,,,,,,,,,,,,5.246,3.2239999999999998,1.7719999999999998,0.062,0.019,28.5,,1300,,,,,,,,,,,,,,,,,,,,21.184,
죽산보,2019-04-15,3회차,,13.9,11.7,4.3,8.6,52.7,3.785,0.14400000000000002,4.9,7.8,정량한계미만,289,720,,,,,,,,,,,,,3.5669999999999997,1.119,1.544,0.081,0.054000000000000006,8.8,,60,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-04-22,4회차,,20.2,10.1,5.8,12.7,70.5,6.98,0.253,8.5,8.4,0.000,412,2200,,,,,,,,,,,,,6.468999999999999,4.553999999999999,1.7990000000000002,0.081,0.021,18.0,,240,,,,,,,,,,,,,,,,,,,,14.51,
죽산보,2019-04-22,4회차,,20.7,16.0,5.6,9.7,34.0,4.843,0.081,5.0,9.4,정량한계미만,335,60,,,,,,,,,,,,,4.737,1.163,2.0980000000000003,0.081,0.0,8.8,,7,,,,,,,,,,,,,,,,,,,,,
죽산보,2019-04-29,5회차,,15.8,9.1,4.6,9.2,11.4,6.1129999999999995,0.09300000000000001,4.7,7.6,정량한계미만,377,370,,,,,,,,,,,,,5.645,2.807,1.6,0.045,0.027000000000000003,10.0,,78,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-04-30,5회차,,15.6,6.8,5.8,12.2,16.2,3.9219999999999997,0.40700000000000003,8.3,7.8,0.000,234,310000,,,,,,,,,,,,,3.753,2.428,1.255,0.159,0.156,59.1,,61000,,,,,,,,,,,,,,,,,,,,25.249000000000002,
승촌보,2019-05-07,1회차,,19.4,10.1,4.7,9.7,41.1,6.186,0.147,7.3,8.6,0.000,410,3600,,,,,,,,,,,,,5.995,3.514,2.356,0.071,0.023,13.5,,250,,,,,,,,,,,,,,,,,,,,7.723,
죽산보,2019-05-07,1회차,,20.8,12.2,6.4,11.1,21.2,3.094,0.105,5.0,9.2,정량한계미만,285,76,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,2.781,0.725,1.38,0.027999999999999997,0.013999999999999999,8.4,,9,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2019-05-13,2회차,,21.6,12.4,5.5,11.9,79.0,6.702000000000001,0.192,8.4,7.5,0.000,451,1500,0.00000,0.00,0.00000,0.000,0.00000,0.0000050,,,,,,,6.688,4.021,2.485,0.073,0.019,12.3,,220,,,,,,0.00,,,,,,,,,0.0000,,,,,5.984,
죽산보,2019-05-14,2회차,,22.7,15.3,7.3,11.8,22.4,4.59,0.10300000000000001,6.3,8.8,정량한계미만,347,13,,,,,,,,,,,,,4.285,1.2930000000000001,1.453,0.059000000000000004,0.006999999999999999,14.0,,10,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-05-20,3회차,,20.9,5.6,4.3,9.7,42.5,4.323,0.18100000000000002,7.0,7.3,0.000,290,7000,,,,,,,,,,,,,4.126,1.271,1.724,0.064,0.038,10.7,,1600,,,,,,,,,,,,,,,,,,,,13.853,
죽산보,2019-05-20,3회차,,19.7,7.6,4.2,9.1,18.0,4.906000000000001,0.187,5.4,7.4,정량한계미만,299,650,,,,,,,,,,,,,4.51,2.992,0.723,0.138,0.122,6.4,,640,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-05-28,4회차,,20.4,4.3,4.5,9.8,35.9,3.15,0.26899999999999996,8.0,7.0,0.000,246,240000,,,,,,,,,,,,,3.025,1.7630000000000001,1.115,0.105,0.10099999999999999,16.5,,76000,,,,,,,,,,,,,,,,,,,,36.764,
죽산보,2019-05-28,4회차,,22.5,6.2,5.1,10.5,35.4,4.853,0.171,5.6,7.4,정량한계미만,331,350,,,,,,,,,,,,,4.562,2.835,0.833,0.113,0.083,15.6,,500,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-06-03,1회차,,22.9,8.4,6.3,13.5,68.7,4.3180000000000005,0.195,10.9,7.6,0.000,322,1400,0.00000,0.00,0.00000,0.000,0.00003,0.0000000,,,,,,,4.261,2.49,1.743,0.049,0.016,16.4,,360,,,,,,0.00,,,,,,,,,0.0000,,,,,21.386,
죽산보,2019-06-03,1회차,,25.1,13.7,6.3,14.3,70.1,3.332,0.102,5.7,9.2,정량한계미만,265,32,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,3.137,0.924,1.005,0.042,0.006,17.6,,24,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2019-06-10,2회차,,24.1,4.7,5.4,11.1,34.6,3.511,0.247,8.0,7.7,0.000,295,30000,,,,,,,,,,,,,3.505,2.037,1.413,0.098,0.085,10.8,,1300,,,,,,,,,,,,,,,,,,,,21.006,
죽산보,2019-06-10,2회차,,24.2,10.9,4.0,11.7,8.4,3.952,0.122,6.2,7.8,정량한계미만,227,88,,,,,,,,,,,,,3.355,0.9740000000000001,1.075,0.07400000000000001,0.046,14.4,,74,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-06-17,3회차,,24.4,8.2,6.9,14.9,77.6,4.374,0.225,8.6,8.2,0.000,334,4700,,,,,,,,,,,,,4.337,2.197,2.06,0.054000000000000006,0.009000000000000001,13.2,,21,,,,,,,,,,,,,,,,,,,,7.44,
죽산보,2019-06-17,3회차,,26.5,14.2,5.4,13.4,76.1,3.2,0.099,7.3,9.2,정량한계미만,262,500,,,,,,,,,,,,,3.077,0.7090000000000001,1.2109999999999999,0.049,0.019,15.6,,6,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-06-24,4회차,,26.0,4.8,6.8,14.4,74.4,5.528,0.132,9.3,7.9,0.000,347,40000,,,,,,,,,,,,,5.376,3.397,1.635,0.073,0.037000000000000005,16.9,,7800,,,,,,,,,,,,,,,,,,,,8.625,
죽산보,2019-06-24,4회차,,26.3,9.6,5.2,13.3,8.1,4.296,0.163,7.4,8.3,정량한계미만,176,168,,,,,,,,,,,,,3.929,1.4469999999999998,1.07,0.087,0.043,12.4,,24,,,,,,,,,,,,,,,,,,,,,
죽산보,2019-07-01,1회차,,23.0,6.8,2.3,9.4,11.8,2.7680000000000002,0.139,5.1,7.2,정량한계미만,157,8000,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,2.698,0.593,1.2819999999999998,0.114,0.08900000000000001,16.8,,2500,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2019-07-02,1회차,,24.3,3.8,4.8,10.8,8.3,4.91,0.217,8.7,7.2,0.000,265,77000,0.00000,0.00,0.00000,0.000,0.00024,0.0000000,,,,,,,4.906000000000001,2.785,1.9140000000000001,0.161,0.15,21.4,,74000,,,,,,0.00,,,,,,,0.0,0.0,0.0000,,,,,31.49,
승촌보,2019-07-08,2회차,,27.1,6.7,4.8,14.6,67.1,4.727,0.127,10.7,7.3,0.000,329,1400,,,,,,,,,,,,,4.374,2.016,1.475,0.044000000000000004,0.02,14.6,,540,,,,,,,,,,,,,,,,,,,,17.809,
죽산보,2019-07-08,2회차,,27.9,9.4,2.9,8.8,30.9,3.1830000000000003,0.124,5.4,7.8,정량한계미만,245,900,,,,,,,,,,,,,3.158,0.715,1.3330000000000002,0.09300000000000001,0.069,10.8,,20,,,,,,,,,,,,,,,,,,,,,
승촌보,2019-07-15,3회차,,26.4,7.4,4.4,10.4,63.7,4.9239999999999995,0.163,11.1,8.7,0.000,323,42000,,,,,,,,,,,,,4.717,2.685,1.383,0.043,0.025,14.9,,900,,,,,,,,,,,,,,,,,,,,9.6,
죽산보,2019-07-15,3회차,,27.1,12.8,12.0,20.0,63.6,3.839,0.512,13.0,9.0,정량한계미만,206,164,,,,,,,,,,,,,2.365,0.45799999999999996,0.8859999999999999,0.14,0.094,42.4,,72,,,,,,,,,,,,,,,,,,,,,
